GENE,POS_HG19,POS,TISS,FULL_TISS,TISS_STATE,STATUS,COLOR,START,STOP
TMEM164,109246341,110003113,OM,omentum,uncalled,variable,turquoise3,110002631,110182734
TMEM164,109245862,110002634,CB,cord_blood,inactive,inactive,lightsteelblue3,110002631,110182734
TMEM164,109245862,110002634,BS,blood_spot,inactive,inactive,lightsteelblue3,110002631,110182734
TMEM185A,148713486,149631830,BC,buffy_coat,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,BL,blood,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,SA,saliva,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,KI,kidney,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,MU,muscle,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,OM,omentum,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,ST,stomach,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,HA,hair,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,HE,heart,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,PA,pancreas,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,AD,adrenal,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,SL,spleen,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,LU,lung,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,BU,buccal,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,LI,liver,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,BR,brain,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,B1,brain10,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,B2,brain20,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,B7,brain7,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,WB,whole_blood,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,PM,PBMC,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,CB,cord_blood,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,BS,blood_spot,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,KT,kidney_tubule,inactive,inactive,lightsteelblue3,149596556,149631912
TMEM185A,148713486,149631830,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,149596556,149631912
TMSB15B,103217241,103962668,CB,cord_blood,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,CB,cord_blood,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,KT,kidney_tubule,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,KT,kidney_tubule,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,BU,buccal,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,BU,buccal,uncalled,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,BS,blood_spot,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,BS,blood_spot,uncalled,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,B7,brain7,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,B7,brain7,uncalled,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,PM,PBMC,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,PM,PBMC,uncalled,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,PB,peripheral_blood_leukocytes,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,PB,peripheral_blood_leukocytes,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,BC,buffy_coat,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,BC,buffy_coat,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,B2,brain20,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,B2,brain20,uncalled,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,BL,blood,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,BL,blood,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,SA,saliva,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,SA,saliva,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,BR,brain,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,BR,brain,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,KI,kidney,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,KI,kidney,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,B1,brain10,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,B1,brain10,uncalled,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,WB,whole_blood,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,WB,whole_blood,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,SF,subcutaneous_fat,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,SF,subcutaneous_fat,uncalled,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,PC,brain_prefrontal_cortex,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,PC,brain_prefrontal_cortex,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,MU,muscle,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,MU,muscle,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,HE,heart,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,HE,heart,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,HA,hair,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,HA,hair,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,LU,lung,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,LU,lung,uncalled,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,PA,pancreas,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,PA,pancreas,uncalled,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,AD,adrenal,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,AD,adrenal,uncalled,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,SL,spleen,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,SL,spleen,uncalled,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,LI,liver,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,LI,liver,uncalled,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,ST,stomach,inactive,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,ST,stomach,inactive,variable,turquoise3,103918896,103966712
TMSB15B,103217241,103962668,OM,omentum,uncalled,variable,turquoise3,104063871,104076212
TMSB15B,103217241,103962668,OM,omentum,uncalled,variable,turquoise3,103918896,103966712
TRAPPC2,13752753,13734634,LI,liver,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,SL,spleen,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,BR,brain,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,AD,adrenal,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,HA,hair,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,ST,stomach,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,PC,brain_prefrontal_cortex,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,PA,pancreas,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,SF,subcutaneous_fat,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,OM,omentum,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,BU,buccal,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,PM,PBMC,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,B2,brain20,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,LU,lung,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,KT,kidney_tubule,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,HE,heart,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,B7,brain7,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,KI,kidney,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,BL,blood,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,B1,brain10,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,SA,saliva,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,MU,muscle,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,WB,whole_blood,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,BC,buffy_coat,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,PB,peripheral_blood_leukocytes,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,CB,cord_blood,escape,escape,purple,13712244,13734635
TRAPPC2,13752753,13734634,BS,blood_spot,escape,escape,purple,13712244,13734635
TRMT2B,100307104,101052115,SA,saliva,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,HE,heart,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,PA,pancreas,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,BR,brain,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,KT,kidney_tubule,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,BS,blood_spot,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,HA,hair,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,LU,lung,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,LI,liver,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,B7,brain7,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,KI,kidney,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,CB,cord_blood,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,B2,brain20,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,BL,blood,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,SL,spleen,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,MU,muscle,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,BC,buffy_coat,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,OM,omentum,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,ST,stomach,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,AD,adrenal,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,B1,brain10,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,WB,whole_blood,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,PM,PBMC,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,BU,buccal,inactive,inactive,lightsteelblue3,101009346,101052116
TRMT2B,100307104,101052115,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,101009346,101052116
TRNA_Val,18693100,18674980,PB,peripheral_blood_leukocytes,variable,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,BU,buccal,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,BC,buffy_coat,variable,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,BL,blood,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,SA,saliva,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,KI,kidney,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,MU,muscle,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,SF,subcutaneous_fat,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,OM,omentum,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,ST,stomach,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,HA,hair,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,HE,heart,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,PA,pancreas,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,SL,spleen,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,LU,lung,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,LI,liver,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,PC,brain_prefrontal_cortex,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,BR,brain,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,B1,brain10,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,B2,brain20,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,B7,brain7,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,KT,kidney_tubule,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,AD,adrenal,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,WB,whole_blood,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,PM,PBMC,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,CB,cord_blood,inactive,variable,turquoise3,NA,NA
TRNA_Val,18693100,18674980,BS,blood_spot,inactive,variable,turquoise3,NA,NA
TRO,54947283,54920850,MU,muscle,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,BU,buccal,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,OM,omentum,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,SL,spleen,uncalled,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,SA,saliva,uncalled,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,SF,subcutaneous_fat,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,BS,blood_spot,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,CB,cord_blood,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,PB,peripheral_blood_leukocytes,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,KT,kidney_tubule,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,BR,brain,uncalled,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,WB,whole_blood,uncalled,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,PC,brain_prefrontal_cortex,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,BL,blood,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,PM,PBMC,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,ST,stomach,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,B7,brain7,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,B1,brain10,uncalled,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,KI,kidney,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,PA,pancreas,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,LI,liver,uncalled,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,AD,adrenal,uncalled,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,BC,buffy_coat,uncalled,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,HA,hair,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,HE,heart,inactive,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,B2,brain20,uncalled,variable,turquoise3,54920462,54931431
TRO,54947283,54920850,LU,lung,uncalled,variable,turquoise3,54920462,54931431
TSC22D3,107019016,107775786,MU,muscle,inactive,variable,turquoise3,107713221,107777342
TSC22D3,107019016,107775786,SF,subcutaneous_fat,inactive,variable,turquoise3,107713221,107777342
TSC22D3,107019016,107775786,SA,saliva,inactive,variable,turquoise3,107713221,107777342
TSC22D3,107019016,107775786,KI,kidney,inactive,variable,turquoise3,107713221,107777342
TSC22D3,107019201,107775971,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,107713221,107777342
TSC22D3,107019201,107775971,BR,brain,inactive,inactive,lightsteelblue3,107713221,107777342
TSC22D3,107019016,107775786,OM,omentum,inactive,variable,turquoise3,107713221,107777342
TSC22D3,107019016,107775786,ST,stomach,inactive,variable,turquoise3,107713221,107777342
